"CRN","ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","DAY_OF_WEEK","DEC_LAT","DEC_LONG","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECT_TYPE","INTERSECTION_RELATED","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROAD_CONDITION","ROADWAY_CLEARED","SCH_BUS_IND","SCH_ZONE_IND","SECONDARY_CRASH","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOT_INJ_COUNT","TOTAL_UNITS","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNBELTED_OCC_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","WEATHER1","WEATHER2","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WORKERS_PRES","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","WZ_WORKERS_INJ_KILLED"
"2023052859","2317","0","0","0","0","0","0","0","0","0","7","0","","67","06","2023","5","39.9243","-75.1472","2313","06","0","0","0","0","0","1","0","0","","0","0","0","23","3","0","00","N","0","39 55:27.468","","03","75 08:49.779","0","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","3","01","","N","N","N","0","","0","0","1","0","0","","2303","0","1","0","0","0","0","0","2","0","1","03","","N","","","","","","","","","","",""
"2023077331","1633","0","0","0","0","0","0","0","0","0","1","1","","67","08","2023","4","40.0357","-75.0167","1604","06","0","0","0","0","0","2","0","0","","0","1","0","16","1","1","00","N","0","40 02:08.481","","00","75 01:00.234","8","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1","01","","N","N","N","1","","0","0","1","0","0","","1601","1","3","0","0","0","1","0","2","0","3","03","","N","","","","","","","","","","",""
"2023051911","1612","0","0","0","0","0","0","0","0","0","5","0","","67","06","2023","7","39.9233","-75.2205","1612","06","0","0","0","0","0","0","0","0","","0","0","0","16","1","1","02","","0","39 55:23.710","","00","75 13:13.713","3","0","0","1","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","","N","N","N","0","","1","0","0","3","2","","1604","1","2","0","0","0","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2023051699","1420","1","0","0","0","0","0","0","0","0","4","0","","67","06","2023","5","40.0591","-75.0751","1415","06","0","0","0","0","0","0","0","0","","0","0","0","13","1","0","01","","0","40 03:32.738","","00","75 04:30.306","9","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","","N","N","N","0","","0","0","0","3","3","","1345","0","2","0","0","0","0","1","2","0","2","03","","N","","","","","","","","","","",""
"2023075222","1923","1","0","0","0","0","0","0","0","0","1","1","","67","08","2023","7","39.9549","-75.2283","1922","06","0","0","0","0","0","0","1","0","","0","1","0","19","1","1","00","N","0","39 57:17.570","","00","75 13:42.050","8","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","6","01","","N","N","N","0","","0","0","2","0","0","","1922","1","4","0","0","0","1","0","2","0","4","03","","N","","","","","","","","","","",""
"2023060609","1604","1","0","0","0","0","0","0","0","0","8","0","","67","06","2023","5","40.0158","-75.1411","1604","06","0","0","0","0","0","0","0","0","","0","0","0","15","1","1","01","","0","40 00:56.908","","00","75 08:28.024","3","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1","01","","N","N","N","0","","1","0","0","3","2","","1515","1","2","0","0","1","0","0","2","0","1","03","03","N","","","","","","","","","","",""
"2023075958","0913","5","0","0","0","0","0","0","0","0","4","0","","67","08","2023","4","40.0087","-75.0984","0913","06","0","0","0","0","0","0","0","0","","0","0","0","09","1","1","01","","0","40 00:31.157","","00","75 05:54.335","3","0","0","0","67301","0","0","0","N","0","0","0","5","67301","0","","1","01","","N","N","N","0","","1","0","1","3","2","","0913","1","6","0","0","0","0","1","2","0","6","03","03","N","","","","","","","","","","",""
"2023051180","0830","1","0","0","0","0","0","0","0","0","4","0","","67","06","2023","5","39.9434","-75.2323","0811","06","0","0","0","0","0","0","0","0","","0","0","0","05","5","1","01","","0","39 56:36.238","","00","75 13:56.250","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","","N","N","N","0","","1","0","1","3","2","","0551","1","2","0","0","0","0","1","2","0","2","05","05","N","","","","","","","","","","",""
"2023051850","0930","1","0","0","0","0","0","0","0","0","7","0","","67","06","2023","3","40.0166","-75.2109","0923","06","0","0","0","0","0","0","0","0","","0","0","0","09","1","1","00","N","0","40 00:59.846","","03","75 12:39.394","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","2","01","","N","N","N","0","","1","0","0","0","0","","0920","1","1","0","0","0","0","0","2","0","1","03","03","N","","","","","","","","","","",""
"2023049856","0211","1","0","0","0","0","0","0","0","0","8","0","","67","06","2023","1","39.9597","-75.2352","0210","06","0","0","0","0","0","0","0","0","","0","0","0","02","3","1","01","","0","39 57:35.006","","00","75 14:06.657","4","0","0","0","67301","1","0","0","N","1","0","0","2","67301","1","","1","01","","N","N","N","0","","0","0","0","3","2","","0200","1","2","0","0","0","0","1","2","0","1","03","03","N","","","","","","","","","","",""
"2023050947","1500","0","0","0","0","0","0","0","0","0","7","0","","67","06","2023","3","40.0288","-75.1591","1500","06","0","0","0","0","0","0","0","0","","0","0","0","21","3","0","00","N","0","40 01:43.600","","00","75 09:32.860","9","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","9","01","","N","N","N","0","","0","0","1","0","0","","2100","0","1","0","0","0","0","1","2","0","1","03","03","N","","","","","","","","","","",""
"2023068655","1203","1","0","0","0","0","0","0","0","0","4","0","","67","08","2023","5","40.0353","-75.0597","1158","06","0","0","0","0","0","0","0","0","","0","0","0","11","1","1","01","","1","40 02:07.105","3","00","75 03:35.089","8","0","0","1","67301","0","0","0","N","0","0","0","3","67301","0","","1","01","1225","N","N","N","0","","0","0","0","3","3","N","1150","1","2","0","0","0","1","0","2","0","2","03","","N","","","","","","","","","","",""
"2023092748","2336","1","0","0","0","0","0","0","0","0","1","0","","67","09","2023","2","39.9608","-75.1816","2336","06","0","0","0","0","0","0","0","0","","0","0","0","23","3","1","00","N","0","39 57:38.939","","00","75 10:53.745","3","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1","01","","N","N","N","0","","1","0","1","0","0","","2307","1","2","0","0","0","0","1","2","0","2","03","","N","","","","","","","","","","",""
"2023068553","0058","1","0","0","0","0","0","0","0","0","1","0","","67","08","2023","4","40.0015","-75.1647","0056","06","0","0","0","0","0","0","0","0","","0","0","0","00","3","1","01","","0","40 00:05.263","","00","75 09:52.772","8","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1","01","","N","N","N","0","","0","0","1","3","3","","0023","1","2","0","0","1","1","0","2","0","2","03","","N","","","","","","","","","","",""
"2023054403","1830","1","0","0","0","0","0","0","0","0","4","0","","67","06","2023","6","40.0079","-75.1723","1827","06","0","0","0","0","0","0","0","0","","0","0","0","18","1","3","01","","0","40 00:28.314","","00","75 10:20.141","3","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1","01","","N","N","N","0","","3","0","1","3","2","","1826","3","2","0","0","0","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2023077343","0311","0","0","0","0","0","0","0","0","0","7","0","","67","08","2023","3","39.9596","-75.1763","0311","06","0","0","0","0","0","1","0","0","","0","0","0","03","3","0","00","N","0","39 57:34.430","","00","75 10:34.819","9","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","4","01","","N","N","N","0","","0","0","1","0","0","","0311","0","1","0","0","0","0","1","2","0","1","03","","N","","","","","","","","","","",""
"2023051524","1311","0","0","0","0","0","0","0","0","0","8","0","","67","06","2023","2","39.9378","-75.2257","1310","06","0","0","0","0","0","0","0","0","","0","0","0","13","1","1","01","","0","39 56:15.975","","00","75 13:32.347","3","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1","01","","N","N","N","0","","1","0","0","3","2","","1308","1","2","0","0","1","0","0","2","1","1","03","03","N","","","","","","","","","","",""
"2023075657","1959","0","0","0","0","0","0","0","0","0","5","1","","67","08","2023","7","39.9089","-75.1514","1959","06","0","0","0","0","0","0","0","0","","0","1","0","19","1","0","00","N","1","39 54:31.950","3","03","75 09:04.895","0","0","0","0","67301","0","0","0","N","0","0","0","6","67501","0","","1","01","2033","N","N","N","0","","0","0","1","0","0","N","1955","0","2","0","0","0","0","0","2","0","2","03","","N","","","","","","","","","","",""
"2023076690","1213","0","0","0","0","0","0","0","0","0","5","1","","67","08","2023","4","39.8903","-75.2209","1213","06","0","0","0","0","1","0","1","0","","0","1","0","12","1","0","00","N","1","39 53:25.112","1","03","75 13:15.087","0","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1","01","1234","N","N","N","0","","0","0","1","0","0","N","1207","0","2","0","0","0","0","0","2","0","2","03","","N","","","","","","","","","","",""
"2023049996","0928","0","0","0","1","0","0","0","0","0","8","0","","67","06","2023","2","40.0499","-75.1941","0922","06","0","0","0","0","0","1","0","0","","0","0","0","09","1","1","01","","0","40 02:59.679","","00","75 11:38.819","4","0","0","0","67301","1","0","0","N","0","0","0","2","67301","1","","1","01","","N","N","N","0","","0","0","1","3","3","","0910","1","2","0","0","0","0","0","2","0","1","03","","N","","","","","","","","","","",""
"2023075418","0348","0","0","0","0","0","0","0","0","0","4","1","","67","08","2023","5","40.006","-75.0933","0342","06","0","0","0","0","0","0","0","0","","0","1","0","03","3","3","01","","1","40 00:21.442","6","00","75 05:35.993","3","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1","01","0545","N","N","N","0","","2","0","1","3","2","N","0330","3","2","0","0","0","1","1","2","0","2","03","","N","","","","","","","","","","",""
"2023070321","0322","0","0","0","0","0","0","0","0","0","7","0","","67","08","2023","7","40.008","-75.1387","0319","06","0","0","0","0","0","0","0","0","","0","0","0","03","3","0","00","N","0","40 00:28.790","","00","75 08:19.480","9","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","4","01","","N","N","N","0","","0","0","1","0","0","","0318","0","1","0","0","0","0","1","2","0","1","03","03","N","","","","","","","","","","",""
"2023092012","1649","1","0","0","0","0","0","0","0","0","5","0","","67","10","2023","6","40.0427","-75.0036","1642","06","0","0","0","0","0","1","0","0","","0","0","0","16","1","0","00","N","0","40 02:33.803","","00","75 00:12.814","0","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1","01","","N","N","N","0","","0","0","1","0","0","","1624","0","2","0","0","0","0","0","2","0","2","03","","N","","","","","","","","","","",""
"2023092048","2016","0","0","0","0","0","0","1","0","0","8","1","","67","10","2023","7","39.9693","-75.1334","2014","06","0","0","0","0","0","1","0","0","","0","0","0","20","3","1","00","N","0","39 58:09.307","","00","75 08:00.158","8","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1","09","","N","N","N","0","","0","0","0","0","0","","2005","1","2","0","0","0","1","0","2","0","1","07","","N","","","","","","","","","","",""
"2023075956","2202","1","0","0","0","0","0","0","0","0","8","0","","67","08","2023","4","39.9642","-75.2217","2155","06","0","0","0","0","1","0","0","0","","0","0","0","21","3","1","00","N","0","39 57:51.049","","00","75 13:17.953","8","0","0","0","67301","1","0","0","N","1","0","0","3","67301","0","","1","01","","N","N","N","0","","0","0","0","0","0","","2143","1","2","0","0","1","1","1","2","0","1","03","","N","","","","","","","","","","",""
"2023051530","2321","1","0","0","0","0","0","0","0","0","1","0","","67","06","2023","2","40.0299","-75.0875","2321","06","0","0","0","0","0","1","0","0","","0","0","0","21","3","0","01","","0","40 01:47.700","","00","75 05:15.098","0","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1","01","","N","N","N","0","","0","0","1","3","2","","2120","0","3","0","0","0","0","0","2","1","3","03","03","N","","","","","","","","","","",""
"2023076960","0350","1","0","0","0","0","0","0","0","0","4","0","","67","08","2023","7","39.9898","-75.1254","0341","06","0","0","0","0","0","0","0","0","","0","0","0","02","3","1","01","","0","39 59:23.434","","00","75 07:31.495","3","0","0","1","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","","N","N","N","0","","1","0","0","3","2","","0240","1","2","0","0","0","0","1","2","0","2","03","","N","","","","","","","","","","",""
"2023051908","1400","1","0","0","0","0","0","0","0","0","8","0","","67","06","2023","7","40.0404","-75.0655","1400","06","0","0","1","0","0","0","0","0","","0","0","0","14","1","1","05","","0","40 02:25.526","","00","75 03:55.923","4","0","0","0","67301","1","0","0","N","1","0","0","2","67301","1","","1","01","","N","N","N","0","","0","0","0","3","2","","1400","1","2","0","0","0","0","0","2","0","1","03","","N","","","","","","","","","","",""
"2023050946","1712","0","0","0","0","0","0","0","0","0","8","0","","67","06","2023","4","39.9577","-75.1624","1708","06","0","0","0","0","0","0","0","0","","0","0","0","16","1","1","05","","0","39 57:27.649","","02","75 09:44.521","2","0","0","0","67301","1","0","1","N","1","0","1","2","67301","0","","1","01","","N","N","N","0","","0","1","1","3","2","","1645","1","2","0","0","1","0","0","2","0","1","03","03","N","","","","","","","","","","",""
"2023053240","1731","2","0","0","0","0","0","0","0","0","5","0","","67","06","2023","6","40.0107","-75.1508","1730","06","0","0","0","0","0","0","0","0","","0","0","0","18","4","2","01","","0","40 00:38.613","","00","75 09:02.915","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1","01","","N","N","N","0","","2","0","0","3","2","","1830","2","2","0","0","1","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2023077272","1525","0","0","0","0","0","0","0","0","0","4","1","","67","08","2023","3","40.045","-75.008","1523","06","0","0","0","0","0","0","1","0","","0","1","0","15","1","1","02","","0","40 02:42.082","","00","75 00:28.635","8","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1","01","","N","N","N","0","","0","0","1","3","2","","1518","1","3","0","0","1","1","0","2","1","3","03","04","N","","","","","","","","","","",""
"2023075486","1427","1","0","0","0","0","0","0","0","0","1","0","","67","08","2023","4","39.9632","-75.1839","1425","06","0","0","0","0","0","2","0","0","","0","0","0","14","1","0","00","N","0","39 57:47.490","","00","75 11:02.002","0","0","0","0","67301","0","0","0","N","0","0","0","5","68K01","0","","1","01","","N","N","N","0","","0","0","2","0","0","","1414","0","3","0","0","0","0","0","2","0","3","03","03","N","","","","","","","","","","",""
"2023016090","0830","1","0","0","0","0","0","1","0","0","4","1","","67","02","2023","5","39.978","-75.1526","0810","06","0","0","0","0","0","1","0","0","","0","0","0","08","1","2","01","","0","39 58:40.694","","00","75 09:09.234","4","0","0","0","67301","0","0","0","N","0","0","0","4","67508","2","","1","01","","N","N","Y","0","","0","0","0","3","2","","0810","2","2","0","0","1","0","2","2","0","2","03","03","N","","","","","","","","","","",""
"2023069130","0940","2","0","0","0","0","0","0","0","0","4","0","","67","08","2023","6","40.0072","-75.1234","0940","06","0","0","0","0","0","1","0","1","","0","0","0","09","1","2","01","","0","40 00:25.981","","00","75 07:24.378","8","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","","N","N","N","0","","0","0","0","3","1","","0930","2","2","0","0","0","2","0","2","0","2","04","04","N","","","","","","","","","","",""
"2023089656","1130","1","0","0","0","0","0","0","0","0","5","0","","67","09","2023","6","40.0038","-75.1809","1130","06","0","0","0","0","0","0","0","0","","0","0","0","18","1","4","00","N","0","40 00:13.589","","00","75 10:51.305","3","0","0","0","67301","0","0","0","N","0","0","0","5","67301","0","","1","01","","N","N","N","0","","4","0","0","0","0","","1803","4","2","0","0","0","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2023051101","1035","0","0","0","0","0","0","0","0","0","4","0","","67","06","2023","4","39.9505","-75.2391","1029","06","0","0","0","0","0","2","0","0","","0","0","0","10","1","4","01","","0","39 57:01.659","","00","75 14:20.864","3","0","0","0","67301","0","0","0","N","0","0","0","4","67301","2","","1","01","","N","N","N","0","","2","0","2","3","3","","1000","4","2","0","0","0","0","0","2","0","2","03","","N","","","","","","","","","","",""
"2023052775","2140","2","0","0","0","0","0","0","0","0","2","0","","67","06","2023","5","40.0343","-75.0386","2139","06","0","0","0","0","0","0","0","0","","0","0","0","21","3","1","01","","0","40 02:03.472","","00","75 02:19.006","8","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1","01","","N","N","Y","0","","0","0","1","3","2","","2131","1","3","0","0","0","1","0","2","0","3","03","03","N","","","","","","","","","","",""
"2023075247","1349","3","0","0","0","0","0","0","0","0","1","1","","67","08","2023","4","40.024","-75.1596","1340","06","0","0","0","0","0","1","0","0","","0","1","0","11","1","1","01","","0","40 01:26.350","","00","75 09:34.481","4","0","0","0","67301","0","0","0","N","0","0","0","4","67301","1","","1","01","","N","N","N","0","","0","0","0","3","1","","1115","1","4","0","0","0","0","0","2","0","4","03","03","N","","","","","","","","","","",""
"2023051178","0831","1","0","0","0","0","0","0","0","0","4","0","","67","06","2023","5","39.9444","-75.1631","0829","06","0","0","0","0","0","0","0","0","","0","0","0","08","3","0","01","","0","39 56:39.841","","00","75 09:47.288","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","","N","N","N","0","","0","0","1","3","2","","0825","0","2","0","0","1","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2023050268","0552","1","0","0","0","0","0","0","0","0","6","0","","67","06","2023","2","39.9577","-75.2316","0551","06","0","0","0","0","1","0","0","0","","0","0","0","05","3","0","00","N","2","39 57:27.799","4","00","75 13:53.886","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","6","01","0650","N","N","N","1","","0","0","0","0","0","Y","0550","0","2","0","0","0","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2023051706","0923","4","0","0","0","0","0","0","0","0","5","0","","67","06","2023","6","39.9991","-75.1047","0923","06","0","0","0","0","0","0","0","0","","0","0","0","09","1","2","00","N","1","39 59:56.900","2","00","75 06:16.900","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","6","01","1031","N","N","Y","0","","2","0","0","0","0","Y","0923","2","4","0","0","0","0","0","2","0","4","03","03","N","","","","","","","","","","",""
"2023062920","2259","0","0","0","0","0","0","0","0","0","7","0","","67","06","2023","6","39.976","-75.1153","2247","06","0","0","0","0","0","1","0","0","","0","0","0","22","3","2","07","","1","39 58:28.411","2","08","75 07:05.439","8","0","0","0","67301","0","0","0","N","0","0","0","6","68K01","0","","3","01","0050","N","N","N","0","","0","0","2","0","0","N","2244","2","3","0","0","0","2","0","2","0","3","03","","N","","","","","","","","","","",""
"2023050275","0344","2","0","0","0","0","0","0","0","0","2","0","","67","06","2023","3","40.0374","-75.1215","0340","06","0","0","0","0","0","0","0","0","","0","0","0","03","2","0","00","N","0","40 02:14.500","","00","75 07:17.400","9","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","5","01","","N","N","N","0","","0","0","0","0","0","","0334","0","2","0","0","0","0","1","2","0","2","03","","N","","","","","","","","","","",""
"2023050863","0207","1","0","0","0","0","0","0","0","0","7","0","","67","06","2023","4","40.0481","-75.0132","0159","06","0","0","0","0","0","0","0","0","","0","0","0","01","3","0","02","","0","40 02:53.214","","00","75 00:47.698","9","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","4","01","","N","N","N","0","","0","0","0","3","2","","0130","0","1","0","0","0","0","1","2","0","1","03","03","N","","","","","","","","","","",""
"2023077566","1042","2","0","0","0","0","0","0","0","0","2","0","","67","08","2023","5","40.1025","-75.0287","1042","06","0","0","0","0","0","1","0","0","","0","0","0","10","1","3","01","","0","40 06:08.948","","00","75 01:43.450","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1","01","","N","N","N","0","","3","0","0","3","2","","1042","3","2","0","0","1","0","0","2","0","2","03","","N","","","","","","","","","","",""
"2023077264","1611","1","0","1","0","0","0","0","0","0","5","0","","67","07","2023","1","39.9797","-75.1074","1604","06","0","0","1","0","0","0","0","0","","0","0","0","16","1","4","00","N","1","39 58:46.804","2","00","75 06:26.487","2","0","0","0","67301","0","0","0","N","0","0","0","9","68K01","1","","1","01","1649","N","N","N","0","","2","1","1","0","0","N","1601","4","2","0","0","0","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2023051535","0341","0","0","0","0","0","0","0","0","0","8","0","","67","06","2023","6","39.9616","-75.2245","0339","06","0","0","0","0","0","0","0","0","","0","0","0","03","3","1","01","","0","39 57:41.589","","00","75 13:28.343","8","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1","01","","N","N","N","0","","0","0","1","3","2","","0336","1","2","0","0","1","1","0","2","0","1","03","03","N","","","","","","","","","","",""
"2023092005","1213","1","0","0","0","0","0","0","0","0","7","0","","67","10","2023","1","40.0557","-74.9844","1156","06","0","0","0","0","0","0","0","1","","0","0","0","11","1","2","00","N","1","40 03:20.532","2","00","74 59:03.930","2","0","0","0","67301","0","0","0","Y","0","0","0","2","68K01","0","","4","01","1305","N","N","N","0","","1","1","0","0","0","N","1155","2","1","0","1","2","0","0","2","0","1","03","","N","","","","","","","","","","",""
"2023091736","0407","1","0","0","0","0","0","0","0","0","7","0","","67","10","2023","7","40.0228","-75.0776","0406","06","0","0","0","0","0","0","0","0","","0","0","0","04","3","0","00","N","0","40 01:22.036","","00","75 04:39.373","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","4","01","","N","N","N","0","","0","0","0","3","2","","0400","0","1","0","0","0","0","0","2","0","1","03","","N","","","","","","","","","","",""
"2023070117","0555","0","0","0","0","0","0","0","0","0","7","0","","67","08","2023","7","40.0232","-75.063","0551","06","0","0","0","0","0","0","0","0","","0","0","0","05","1","0","01","","2","40 01:23.402","5","00","75 03:47.164","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","4","01","0625","N","N","N","0","","0","0","1","0","0","N","0551","0","1","0","0","1","0","0","2","0","1","03","03","N","","","","","","","","","","",""
"2023070436","1635","2","0","0","0","0","0","0","0","0","5","0","","67","08","2023","7","39.9943","-75.1577","1620","06","0","0","0","0","0","0","0","0","","0","0","0","13","1","1","01","","0","39 59:39.638","","00","75 09:27.820","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1","01","","N","N","N","0","","1","0","0","3","2","","1348","1","2","0","0","1","0","1","2","0","2","03","03","N","","","","","","","","","","",""
"2023091933","1301","2","0","0","0","0","0","0","0","0","4","0","","67","10","2023","6","40.1204","-75.017","1301","06","0","0","1","0","0","0","0","0","","0","0","0","12","1","2","00","N","0","40 07:13.576","","00","75 01:01.201","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","1","","1","01","","N","N","N","0","","1","0","0","3","3","","1224","2","2","0","0","0","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2023052387","1258","1","0","0","0","0","0","0","0","0","8","0","","67","06","2023","6","39.9956","-75.1675","1207","06","0","0","0","0","0","0","0","0","","0","0","0","11","1","1","01","","0","39 59:44.213","","00","75 10:03.144","3","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1","01","","N","N","N","0","","1","0","0","3","2","","1157","1","2","0","0","1","0","0","2","0","1","03","03","N","","","","","","","","","","",""
"2023075385","0728","1","0","0","0","0","0","0","0","0","5","1","","67","08","2023","4","39.973","-75.1939","0728","06","0","0","0","0","0","0","0","0","","0","1","0","07","1","1","00","N","1","39 58:22.974","3","00","75 11:37.947","3","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1","01","0830","N","N","N","0","","1","0","1","0","0","N","0726","1","3","0","0","0","0","0","2","0","3","03","","N","","","","","","","","","","",""
"2023050562","2344","1","0","0","0","0","0","0","0","0","4","0","","67","06","2023","2","40.0374","-75.1818","2342","06","0","0","0","0","0","0","0","0","","0","0","0","23","3","0","01","","0","40 02:14.686","","00","75 10:54.569","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","","N","N","N","0","","0","0","0","3","2","","2335","0","2","0","0","0","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2023051177","0610","2","0","0","0","0","0","0","0","0","1","0","","67","06","2023","2","39.9091","-75.1933","0602","06","0","0","0","0","0","0","0","0","","0","0","0","05","1","3","00","N","2","39 54:32.926","2","00","75 11:35.777","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1","01","0700","N","N","N","0","","2","0","1","0","0","N","0555","3","3","0","0","0","1","0","2","0","3","03","03","N","","","","","","","","","","",""
"2023068843","0131","2","0","0","0","0","0","0","0","0","4","0","","67","08","2023","4","40.0308","-75.1464","0130","06","0","0","0","1","0","0","0","0","","0","0","0","02","3","1","03","","0","40 01:50.959","","00","75 08:47.127","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","","N","N","N","0","","1","0","0","3","2","","0230","1","2","0","0","0","0","1","2","0","2","03","03","N","","","","","","","","","","",""
"2023092007","0633","2","0","0","0","0","0","0","0","0","4","0","","67","10","2023","3","40.0022","-75.195","0626","06","0","0","0","0","0","2","0","0","","0","0","0","06","3","0","00","N","0","40 00:07.817","","00","75 11:41.907","0","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1","01","","N","N","N","0","","0","0","1","0","0","","0626","0","3","0","0","0","0","0","2","0","3","03","","N","","","","","","","","","","",""
"2023092004","0808","0","0","0","0","0","0","0","0","0","1","0","","67","10","2023","6","39.9587","-75.1686","0753","06","0","0","0","0","0","1","0","0","","0","0","0","07","1","0","00","N","1","39 57:31.406","4","00","75 10:06.869","0","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1","01","0820","N","N","N","0","","0","0","2","0","0","N","0751","0","3","0","0","0","0","0","2","1","3","03","","N","","","","","","","","","","",""
"2023053946","1702","0","0","0","0","0","0","0","0","0","1","0","","67","06","2023","7","39.9724","-75.2529","1702","06","0","0","0","0","0","1","0","0","","0","0","0","16","1","1","00","Y","0","39 58:20.475","","00","75 15:10.322","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1","01","","N","N","N","1","","1","0","1","3","2","","1630","1","2","0","0","2","0","0","2","0","2","03","","N","","","","","","","","","","",""
