"CRN","ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","DAY_OF_WEEK","DEC_LAT","DEC_LONG","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECT_TYPE","INTERSECTION_RELATED","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROAD_CONDITION","ROADWAY_CLEARED","SCH_BUS_IND","SCH_ZONE_IND","SECONDARY_CRASH","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOT_INJ_COUNT","TOTAL_UNITS","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNBELTED_OCC_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","WEATHER1","WEATHER2","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WORKERS_PRES","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","WZ_WORKERS_INJ_KILLED"
"2022004163","0317","0","0","0","0","0","0","0","0","0","5","0","","67","01","2022","2","39.9202","-75.1714","0302","06","0","0","0","0","0","0","0","0","","0","0","0","03","3","0","00","N","0","39 55:12.710","","00","75 10:16.890","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","6","01","","N","N","N","0","","0","0","2","0","0","","0302","0","2","0","0","1","0","0","2","0","2","03","04","N","","","","","","","","","","",""
"2022004222","0120","0","0","0","0","0","0","0","0","0","4","0","","67","01","2022","7","40.0715","-75.1654","0109","06","0","0","0","0","0","0","0","0","","0","0","0","00","3","0","01","","0","40 04:17.533","","00","75 09:55.522","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","09","","N","N","N","0","","0","0","2","3","3","","0000","0","2","0","0","1","0","0","2","0","2","05","05","N","","","","","","","","","","",""
"2022032313","2259","1","0","0","0","0","0","0","0","0","5","0","","67","03","2022","7","39.9615","-75.1821","2253","06","0","0","0","0","0","0","0","0","","0","0","0","22","3","2","00","N","1","39 57:41.339","3","00","75 10:55.516","8","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1","09","2311","N","N","N","0","","0","0","0","0","0","N","2249","2","2","0","0","0","2","1","2","0","2","03","","N","","","","","","","","","","",""
"2022001494","1505","1","0","0","1","0","0","0","0","0","8","0","","67","01","2022","4","40.0062","-75.1518","1500","06","0","0","0","0","0","0","0","0","","0","0","0","15","1","1","01","","0","40 00:22.276","","00","75 09:06.943","3","0","0","0","67301","1","0","0","N","0","0","0","2","67505","0","","1","01","","N","N","N","0","","1","0","0","3","2","","1500","1","2","0","0","0","0","0","2","0","1","03","03","N","","","","","","","","","","",""
"2022032701","1613","1","0","0","0","0","0","0","0","0","7","0","","67","03","2022","7","39.897","-75.1894","1606","06","0","0","0","0","0","0","0","0","","0","0","0","16","1","2","00","N","1","39 53:49.302","1","00","75 11:21.788","4","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","1","","4","02","1630","N","N","N","0","","0","0","0","0","0","N","1602","2","1","0","0","0","1","0","2","0","1","02","02","N","","","","","","","","","","",""
"2022012275","1220","1","0","0","0","0","0","0","0","0","5","0","","67","01","2022","7","40.0122","-75.0598","1207","06","0","0","0","0","0","0","1","0","","0","0","0","12","1","2","00","N","1","40 00:43.990","2","00","75 03:35.449","3","0","0","0","67301","0","0","0","N","0","0","0","8","68K01","0","","1","01","1235","N","N","N","0","","1","0","1","0","0","N","1204","2","2","0","0","0","1","0","2","0","2","03","","N","","","","","","","","","","",""
"2022029444","1356","1","0","0","0","0","0","0","0","0","1","0","","67","03","2022","5","39.9117","-75.1724","1348","06","0","0","0","0","0","0","0","0","","0","0","0","13","1","2","01","","2","39 54:42.148","4","00","75 10:20.534","4","0","0","0","67301","0","0","0","N","0","0","0","2","67301","2","","1","01","1530","N","N","N","0","","0","0","0","3","2","N","1344","2","2","0","0","0","0","0","2","1","2","04","","N","","","","","","","","","","",""
"2022032922","1620","0","0","0","0","0","0","0","0","0","8","0","","67","03","2022","4","39.9983","-75.1273","1620","06","0","0","0","0","0","0","0","0","","0","0","0","13","1","1","01","","0","39 59:53.709","","00","75 07:38.432","2","0","0","0","67301","1","0","1","N","1","0","1","2","67301","0","","9","01","","N","Y","N","0","","0","1","0","9","2","","1310","1","2","0","0","0","0","0","2","0","1","03","03","N","","","","","","","","","","",""
"2022004461","1800","1","0","0","0","0","0","0","0","0","1","0","","67","01","2022","4","39.9576","-75.1601","1748","06","0","0","0","0","0","0","0","0","","0","0","0","17","3","0","00","N","1","39 57:27.492","4","00","75 09:36.298","0","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1","01","1845","N","N","N","0","","0","0","1","0","0","Y","1745","0","2","0","0","0","0","0","2","0","2","03","","N","","","","","","","","","","",""
"2022002996","1023","1","0","0","0","0","0","0","0","0","7","0","","67","01","2022","1","39.9598","-75.1786","1018","06","0","0","0","0","0","0","0","0","","0","0","0","10","1","0","00","N","1","39 57:35.452","3","03","75 10:42.902","0","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","3","09","1131","N","N","N","0","","0","0","0","0","0","N","1016","0","1","0","0","1","0","0","2","0","1","03","03","N","","","","","","","","","","",""
"2022004296","1345","2","0","0","0","0","0","0","0","0","1","0","","67","01","2022","7","40.0098","-75.1557","1345","06","0","0","0","0","0","0","0","0","","0","0","0","18","3","4","00","N","0","40 00:35.377","","00","75 09:20.538","3","0","0","0","67301","0","0","0","N","0","0","0","6","67301","0","","1","01","","N","N","Y","0","","4","0","1","0","0","","1830","4","3","0","0","0","0","0","2","0","3","07","","N","","","","","","","","","","",""
"2022032399","0903","1","0","0","0","0","0","0","0","0","1","0","","67","03","2022","3","40.0192","-75.0455","0857","06","0","0","0","0","0","0","0","0","","0","0","0","08","1","0","00","N","1","40 01:09.142","1","00","75 02:43.915","0","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1","01","0900","N","N","N","0","","0","0","2","0","0","N","0855","0","3","0","0","0","0","0","2","0","3","03","03","N","","","","","","","","","","",""
"2022024373","2355","1","0","0","0","0","0","0","0","0","1","0","","67","01","2022","2","39.9894","-75.1677","2354","06","0","0","0","0","0","0","0","0","","0","0","0","23","3","1","00","N","0","39 59:21.834","","00","75 10:03.701","3","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","6","09","","N","N","N","1","","1","0","0","0","0","","2305","1","3","0","0","0","0","0","2","1","3","07","09","N","","","","","","","","","","",""
"2022033225","1205","1","0","0","0","0","0","0","0","0","8","0","","67","04","2022","3","39.9225","-75.1459","1146","06","0","0","0","0","0","0","0","0","","0","0","0","11","1","1","02","","0","39 55:21.057","","00","75 08:45.092","8","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1","01","","N","N","N","0","","0","0","0","3","3","","1119","1","2","0","0","0","1","1","2","0","1","03","","N","","","","","","","","","","",""
"2022032864","0255","1","0","0","0","0","0","0","0","0","5","0","","67","03","2022","5","40.0637","-75.0528","0252","06","0","0","0","0","0","0","0","0","","0","0","0","02","3","0","00","N","0","40 03:49.320","","00","75 03:09.900","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","5","01","","N","N","N","2","","0","0","0","0","0","","0245","0","3","0","0","0","0","0","2","0","3","03","","N","","","","","","","","","","",""
"2022032863","2346","1","0","0","0","0","0","0","0","0","4","0","","67","03","2022","4","40.1107","-75.0208","2343","06","0","0","0","0","0","0","0","0","","0","0","0","23","3","0","01","","0","40 06:38.538","","00","75 01:15.009","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","","N","N","N","0","","0","0","1","3","3","","2305","0","2","0","0","0","0","0","2","0","2","03","","N","","","","","","","","","","",""
"2022004210","0855","0","0","0","0","0","0","0","0","0","4","0","","67","01","2022","7","39.9404","-75.2366","0851","06","0","0","0","0","0","1","0","0","","0","0","0","07","1","1","01","","0","39 56:25.327","","00","75 14:11.791","8","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","09","","N","N","N","0","","0","0","2","3","2","","0738","1","2","0","0","0","1","1","2","0","2","07","04","N","","","","","","","","","","",""
"2022029185","1730","0","0","0","0","0","0","0","0","0","2","0","","67","03","2022","7","40.113","-75.023","1723","06","0","0","0","0","0","1","0","0","","0","0","0","17","1","3","01","","1","40 06:46.657","1","00","75 01:22.840","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1","01","1830","N","N","N","0","","3","0","2","3","2","N","1716","3","2","0","0","0","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2022029424","1322","1","0","0","0","0","0","0","0","0","8","0","","67","03","2022","4","39.9997","-75.099","1322","06","0","0","0","0","0","0","0","0","","0","0","0","13","1","1","01","","0","39 59:58.827","","00","75 05:56.359","3","0","0","0","67301","1","0","0","N","1","0","0","4","67301","0","","1","01","","N","N","N","0","","1","0","0","3","2","","1322","1","2","0","0","3","0","0","2","0","1","03","03","N","","","","","","","","","","",""
"2022028731","1245","0","0","0","0","0","0","0","0","0","1","1","","67","03","2022","3","39.957","-75.1803","1234","06","0","0","0","0","0","1","0","0","","0","1","0","12","1","1","00","N","0","39 57:25.299","","00","75 10:49.056","8","0","0","0","67301","0","0","0","N","0","0","0","6","68K01","0","","1","01","","N","N","N","0","","0","0","1","0","0","","1232","1","2","0","0","0","1","0","2","0","2","03","","N","","","","","","","","","","",""
"2022029209","2344","1","0","0","0","0","0","0","0","0","7","0","","67","03","2022","7","40.063","-75.2021","2344","06","0","0","0","0","0","0","0","0","","0","0","0","23","3","0","02","","0","40 03:46.688","","00","75 12:07.714","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","5","09","","N","N","N","0","","0","0","0","0","0","","2338","0","1","0","0","0","0","0","2","0","1","03","","N","","","","","","","","","","",""
"2022001474","1133","0","0","0","0","0","0","0","0","0","0","0","","67","01","2022","7","40.0458","-75.0002","1133","06","0","0","0","0","0","0","0","0","","0","0","0","11","1","0","00","N","0","40 02:44.813","","02","75 00:00.889","0","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","4","09","","N","N","N","0","","0","0","1","0","0","","1130","0","1","0","0","0","0","0","2","0","1","07","07","N","","","","","","","","","","",""
"2022004171","1112","0","0","0","0","0","0","0","0","0","4","0","","67","01","2022","5","40.0561","-75.064","1111","06","0","0","0","0","0","0","1","1","","0","0","0","11","1","2","01","","1","40 03:21.873","3","00","75 03:50.497","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","0022","N","N","N","0","","2","0","2","3","2","N","1107","2","2","0","0","0","0","0","2","0","2","03","","N","","","","","","","","","","",""
"2022032932","1600","2","0","0","0","0","0","0","0","0","4","0","","67","04","2022","7","39.9705","-75.1525","1600","06","0","0","0","0","0","1","1","0","","0","0","0","09","1","0","00","N","9","39 58:13.808","","07","75 09:08.969","9","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1","01","","N","N","N","0","","0","0","0","0","0","","0900","0","2","0","0","0","0","3","2","0","2","03","03","N","","","","","","","","","","",""
"2022032301","2057","1","0","0","0","0","0","0","0","0","7","0","","67","03","2022","5","40.0345","-75.0189","2042","06","0","0","0","0","0","0","0","0","","0","0","0","20","3","0","00","N","0","40 02:04.231","","00","75 01:08.081","0","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","2","09","","N","N","N","0","","0","0","0","0","0","","2041","0","1","0","0","0","0","0","2","0","1","07","","N","","","","","","","","","","",""
"2022002980","1934","0","0","0","0","0","0","0","0","0","1","0","","67","01","2022","6","39.8926","-75.2249","1921","06","0","0","0","0","0","1","0","0","","0","0","0","18","3","0","00","N","1","39 53:33.205","2","03","75 13:29.570","0","0","0","0","67301","0","0","0","N","0","0","0","4","68K01","0","","1","01","2000","N","N","N","1","","0","0","1","0","0","N","1828","0","2","0","0","0","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2022032303","1614","0","0","0","0","0","0","0","0","0","1","0","","67","03","2022","6","40.0553","-74.9843","1611","06","0","0","0","0","0","0","0","0","","0","0","0","16","1","0","00","N","1","40 03:19.254","1","00","74 59:03.578","0","0","0","0","67301","0","0","0","N","0","0","0","4","68K01","0","","1","01","1627","N","N","N","1","","0","0","1","0","0","N","1606","0","3","0","0","0","0","0","2","1","3","03","","N","","","","","","","","","","",""
"2022028632","0740","1","0","0","0","0","0","0","0","0","1","0","45","67","03","2022","6","40.0142","-75.0556","0723","06","0","0","0","0","0","1","0","0","","0","0","0","07","1","2","00","N","1","40 00:51.299","1","00","75 03:20.161","8","0","0","0","67301","0","0","0","N","0","0","0","4","68K01","0","","1","01","0755","N","N","N","0","","0","0","2","0","0","N","0723","2","4","0","0","0","2","1","2","0","4","03","","Y","4","1","Y","N","N","N","Y","N","N","Y","N"
"2022029212","1642","2","0","0","0","0","0","0","0","0","2","0","","67","03","2022","4","40.0636","-75.1936","1636","06","0","0","0","0","0","1","0","0","","0","0","0","16","1","1","00","N","0","40 03:48.813","","00","75 11:36.934","2","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","1","01","","N","N","N","0","","0","1","0","0","0","","1635","1","2","0","0","0","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2022028351","2237","1","0","0","0","0","0","0","0","0","1","1","","67","03","2022","2","39.9532","-75.1361","2235","06","0","0","0","0","0","1","0","0","","0","1","0","22","3","2","00","N","2","39 57:11.400","3","03","75 08:09.900","2","0","0","0","67301","0","0","0","N","0","0","0","3","67501","0","","1","01","2356","N","N","N","0","","1","1","0","3","8","N","2235","2","2","0","0","0","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2022005737","1442","0","0","0","0","0","0","1","0","0","8","1","","67","01","2022","2","40.0455","-75.1649","1425","06","0","0","0","0","0","0","0","0","","0","0","0","14","1","1","01","","0","40 02:43.799","","00","75 09:53.518","4","0","0","0","67301","1","0","0","N","1","0","0","2","67508","1","","1","01","","N","N","Y","0","","0","0","0","3","2","","1425","1","2","0","0","0","0","0","2","0","1","03","03","N","","","","","","","","","","",""
"2022004238","2030","1","0","0","0","0","0","0","0","0","5","0","","67","01","2022","5","40.0089","-75.0719","2028","06","0","0","0","0","0","0","0","0","","0","0","0","20","3","1","05","","1","40 00:31.996","2","00","75 04:18.728","8","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1","01","0030","N","N","N","0","","0","0","2","3","2","N","2015","1","3","0","0","0","1","0","2","0","3","03","","N","","","","","","","","","","",""
"2022008856","2231","2","0","0","0","0","0","0","0","0","6","0","","67","01","2022","1","40.0403","-75.006","2219","06","0","0","0","0","0","0","0","0","","0","0","0","22","3","0","00","N","2","40 02:25.164","2","00","75 00:21.754","0","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","1","09","2241","N","N","N","0","","0","0","0","0","0","N","2208","0","2","0","0","0","0","0","2","0","2","07","","N","","","","","","","","","","",""
"2022029244","1316","2","0","0","0","0","0","0","0","0","2","0","","67","03","2022","3","39.9756","-75.1865","1311","06","0","0","0","0","0","0","0","0","","0","0","0","13","1","1","01","","2","39 58:32.077","1","00","75 11:11.554","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","0030","N","N","N","0","","1","0","0","3","3","N","1310","1","2","0","0","0","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2022029257","1842","4","0","0","0","0","0","0","0","0","4","0","","67","03","2022","7","39.9713","-75.1271","1842","06","0","0","0","0","0","0","0","0","","0","0","0","18","3","3","01","","0","39 58:17.050","","00","75 07:37.694","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1","09","","N","N","N","0","","3","0","0","3","2","","1841","3","4","0","0","0","0","0","2","0","4","06","","N","","","","","","","","","","",""
"2022029199","2131","2","0","0","0","0","0","0","0","0","4","0","","67","03","2022","5","39.9427","-75.2364","2126","06","0","0","0","0","0","1","0","0","","0","0","0","10","1","1","01","","0","39 56:33.543","","00","75 14:11.115","4","0","0","0","67301","0","0","0","N","0","0","0","2","67301","1","","1","09","","N","N","N","0","","0","0","0","3","2","","1020","1","2","0","0","0","0","0","2","0","2","07","","N","","","","","","","","","","",""
"2022029691","0940","2","0","0","0","0","0","0","0","0","4","0","","67","03","2022","6","39.9843","-75.1616","0936","06","0","0","0","0","0","0","1","0","","0","0","0","09","1","3","01","","0","39 59:03.429","","00","75 09:41.838","3","0","0","0","67301","0","0","0","N","0","0","0","5","67301","0","","1","01","","N","N","N","0","","3","0","0","3","3","","0932","3","2","0","0","0","0","0","2","0","2","03","","N","","","","","","","","","","",""
"2022027871","0532","1","0","0","0","0","0","0","0","0","7","0","","67","03","2022","7","39.9575","-75.1479","0521","06","0","0","0","0","0","0","0","0","","0","0","0","05","3","0","00","N","1","39 57:27.147","3","00","75 08:52.420","0","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","4","09","0600","N","N","N","0","","0","0","0","0","0","N","0509","0","1","0","0","0","0","0","2","0","1","07","","N","","","","","","","","","","",""
"2022029226","0053","1","0","0","0","0","0","0","0","0","4","0","","67","03","2022","2","39.9627","-75.204","0052","06","0","0","0","0","0","0","0","0","","0","0","0","00","3","4","01","","0","39 57:45.803","","00","75 12:14.304","3","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1","01","","N","N","N","0","","4","0","1","3","3","","0045","4","2","0","0","0","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2022029290","0117","0","0","0","0","0","0","0","0","0","7","0","","67","03","2022","4","39.9954","-75.156","0115","06","0","0","0","0","0","0","0","0","","0","0","0","01","3","0","00","N","0","39 59:43.540","","00","75 09:21.510","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","5","01","","N","N","N","0","","0","0","1","0","0","","0100","0","1","0","0","0","0","0","2","0","1","03","03","N","","","","","","","","","","",""
"2022004245","0147","1","0","0","0","0","0","0","0","0","5","0","","67","01","2022","1","39.9647","-75.1965","0141","06","0","0","0","0","0","0","0","0","","0","0","0","00","3","0","00","N","0","39 57:52.970","","00","75 11:47.290","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","6","09","","N","N","N","1","","0","0","1","0","0","","0003","0","3","0","0","0","0","0","2","0","3","07","","N","","","","","","","","","","",""
"2022005776","0428","1","0","0","0","0","0","0","0","0","7","0","","67","01","2022","1","39.9568","-75.1533","0425","06","0","0","0","0","0","0","0","0","","0","0","0","04","3","1","00","N","1","39 57:24.601","3","00","75 09:11.982","3","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","3","09","0445","N","N","N","0","","1","0","0","0","0","N","0424","1","1","0","0","0","0","0","2","0","1","07","","N","","","","","","","","","","",""
"2022019571","0259","3","0","0","0","0","0","0","0","0","5","0","","67","01","2022","4","39.9639","-75.1709","0259","06","0","0","0","0","0","0","0","0","","0","0","0","02","2","0","00","N","0","39 57:50.100","","00","75 10:15.100","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","6","01","","N","N","N","0","","0","0","1","0","0","","0250","0","4","0","0","0","0","0","2","0","4","03","03","N","","","","","","","","","","",""
"2022004242","1044","1","0","0","0","0","0","0","0","0","1","0","","67","01","2022","1","40.0086","-75.0911","1033","06","0","0","0","0","0","0","0","0","","0","0","0","10","1","0","00","Y","1","40 00:31.040","2","01","75 05:28.070","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","08","1117","N","N","N","0","","0","0","1","3","2","N","1031","0","2","0","0","0","0","0","2","0","2","06","","N","","","","","","","","","","",""
"2022004656","2339","1","0","0","0","0","0","0","0","0","7","0","","67","01","2022","7","39.9478","-75.1418","2333","06","0","0","0","0","0","0","0","0","","0","0","0","23","3","1","00","N","1","39 56:52.117","1","01","75 08:30.620","8","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","3","09","2359","N","N","N","0","","0","0","0","0","0","N","2332","1","1","0","0","1","1","0","2","0","1","04","04","N","","","","","","","","","","",""
"2022002081","0613","0","0","0","0","0","0","0","0","0","7","0","","67","01","2022","6","39.9104","-75.1585","0610","06","0","0","0","0","0","0","0","0","","0","0","0","06","3","1","00","N","0","39 54:37.500","","03","75 09:30.600","8","0","0","0","67301","0","0","0","N","0","0","0","1","67501","0","","4","09","","N","N","N","0","","0","0","1","0","0","","0610","1","1","0","0","0","1","0","2","0","1","10","","N","","","","","","","","","","",""
"2022027985","0047","1","0","0","0","0","0","0","0","0","7","0","","67","03","2022","7","39.9422","-75.143","0047","06","0","0","0","0","0","0","0","0","","0","0","0","00","3","0","00","N","1","39 56:31.740","1","00","75 08:34.740","0","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","2","01","0100","N","N","N","0","","0","0","0","0","0","N","0041","0","1","0","0","0","0","0","2","0","1","03","03","N","","","","","","","","","","",""
"2022029454","1755","2","0","0","0","0","0","0","0","0","5","0","","67","03","2022","5","39.9272","-75.1724","1752","06","0","0","0","0","0","0","0","0","","0","0","0","17","1","0","00","N","2","39 55:37.930","1","00","75 10:20.638","0","0","0","0","67301","0","0","0","N","0","0","0","1","67505","0","","1","09","1830","N","Y","N","0","","0","0","1","0","0","Y","1750","0","3","0","0","1","0","0","2","0","3","07","07","N","","","","","","","","","","",""
"2022029210","1734","1","0","0","0","0","0","0","0","0","8","0","","67","03","2022","3","40.0595","-75.1655","1734","06","0","0","0","0","0","0","0","0","","0","0","0","17","1","1","01","","0","40 03:34.337","","00","75 09:55.640","8","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1","01","","N","N","N","0","","0","0","0","3","2","","1729","1","2","0","0","0","1","0","2","0","1","03","","N","","","","","","","","","","",""
"2022027688","0239","1","0","0","0","0","0","0","0","0","7","0","","67","03","2022","3","40.0089","-75.2053","0206","06","0","0","0","0","0","0","0","0","","0","0","0","01","3","1","00","N","0","40 00:32.059","","00","75 12:19.191","3","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","4","01","","N","N","N","0","","1","0","0","0","0","","0152","1","1","0","0","0","0","0","2","0","1","03","","N","","","","","","","","","","",""
"2022029644","1945","1","0","0","0","0","0","0","0","0","1","0","","67","03","2022","4","39.9016","-75.1743","1945","06","0","0","0","0","0","1","0","0","","0","0","0","19","3","0","00","N","1","39 54:05.629","2","00","75 10:27.488","0","0","0","0","67301","0","0","0","N","0","0","0","5","67301","0","","1","01","0100","N","N","N","0","","0","0","2","0","0","N","1909","0","3","0","0","0","0","0","2","0","3","03","03","N","","","","","","","","","","",""
"2022029225","1210","0","0","0","0","0","0","0","0","0","4","2","","67","03","2022","3","40.0264","-75.0278","1200","06","0","0","0","0","0","0","0","0","","0","2","0","12","1","0","01","","1","40 01:35.067","4","02","75 01:40.247","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","1330","N","N","N","0","","0","0","0","3","2","N","1200","0","2","0","0","0","0","0","2","0","2","03","03","N","","","","","","","","","","",""
"2022004198","1550","1","0","0","0","0","0","0","0","0","8","0","","67","01","2022","2","40.0664","-74.9822","1540","06","0","0","0","0","0","1","0","0","","0","0","0","15","1","1","01","","0","40 03:59.042","","00","74 58:55.772","8","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1","01","","N","N","Y","0","","0","0","0","0","0","","1531","1","2","0","0","0","1","0","2","0","1","03","03","N","","","","","","","","","","",""
"2022029241","1206","2","0","0","0","0","0","0","0","0","4","0","","67","03","2022","3","39.9751","-75.1682","1205","06","0","0","0","0","0","0","0","0","","0","0","0","23","3","0","01","","0","39 58:30.244","","00","75 10:05.352","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","01","","N","N","N","0","","0","0","0","3","3","","2330","0","2","0","0","2","0","0","2","0","2","03","04","N","","","","","","","","","","",""
"2022010285","2039","0","0","0","0","0","0","0","0","0","5","0","","67","01","2022","2","39.9788","-75.203","2029","06","0","0","0","0","0","0","1","0","","0","0","0","20","3","0","06","","0","39 58:43.695","","02","75 12:10.830","9","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","7","01","","N","N","N","0","","0","0","1","0","0","","2026","0","2","0","0","0","0","1","2","0","2","03","","N","","","","","","","","","","",""
"2022004188","0938","1","0","0","0","0","0","0","0","0","1","0","","67","01","2022","3","40.1184","-75.0184","0924","06","0","0","0","0","0","1","0","0","","0","0","0","09","1","1","00","N","0","40 07:06.237","","07","75 01:06.089","4","0","0","0","67301","0","0","0","N","0","0","0","4","67301","1","","1","01","","N","N","Y","0","","0","0","2","0","0","","0920","1","3","0","0","0","0","0","2","0","3","03","","N","","","","","","","","","","",""
"2022004184","0224","2","0","0","0","0","0","0","0","0","5","0","","67","01","2022","7","39.9488","-75.1603","0224","06","0","0","0","0","0","0","0","0","","0","0","0","02","3","0","00","N","0","39 56:55.854","","00","75 09:36.922","0","0","0","0","67301","0","0","0","N","0","0","0","6","67301","0","","1","06","","N","N","N","0","","0","0","0","0","0","","0220","0","3","0","0","3","0","0","2","0","3","03","","N","","","","","","","","","","",""
"2022029220","1645","0","0","0","0","0","0","0","0","0","4","0","","67","03","2022","5","40.0086","-75.0688","1615","06","0","0","0","0","0","1","0","0","","0","0","0","16","1","1","07","","1","40 00:31.034","3","02","75 04:07.810","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1","09","1752","N","N","N","0","","1","0","2","0","0","N","1609","1","2","0","0","0","0","0","2","0","2","07","07","N","","","","","","","","","","",""
"2022027735","1648","0","0","0","0","0","0","1","0","0","8","1","","67","03","2022","6","40.0296","-75.0809","1642","06","0","0","0","0","0","0","0","0","","0","0","0","16","1","1","01","","0","40 01:46.444","","00","75 04:51.138","8","0","0","0","67301","1","0","0","N","1","0","0","2","67508","0","","1","01","","N","N","N","0","","0","0","0","3","3","","1642","1","2","0","0","0","1","0","2","0","1","03","03","N","","","","","","","","","","",""
